,diff,y,x,band,spatial_ref,elevation_rema,geometry,index_icesat2,latitude,longitude,velocity,date,elevation_icesat2,dist
150110,1.4544944763183594,-1855563.9224489795,1845442.732959102,1,0,26.68769,POINT (1845442.732959102 -1855563.9224489795),1047465,-66.24616333343498,135.15695476616042,,2022-01-09,28.14218521118164,19.77992342358334
151357,1.386688232421875,-1855594.4612244898,1845442.732959102,1,0,26.755497,POINT (1845442.732959102 -1855594.4612244898),1047465,-66.24616333343498,135.15695476616042,,2022-01-09,28.14218521118164,11.131935171688346
151358,1.396484375,-1855594.4612244898,1845472.2052927027,1,0,26.7457,POINT (1845472.2052927027 -1855594.4612244898),1047465,-66.24616333343498,135.15695476616042,,2022-01-09,28.14218521118164,29.277934810607693
151359,1.4157886505126953,-1855594.4612244898,1845501.6776263032,1,0,26.703363,POINT (1845501.6776263032 -1855594.4612244898),1047467,-66.24563115553335,135.1567949717077,,2022-01-09,28.119152069091797,28.166436045782525
152605,1.2566146850585938,-1855625.0,1845472.2052927027,1,0,26.862537,POINT (1845472.2052927027 -1855625),1047467,-66.24563115553335,135.1567949717077,,2022-01-09,28.119152069091797,20.862193718548077
152606,1.4965324401855469,-1855625.0,1845501.6776263032,1,0,26.62262,POINT (1845501.6776263032 -1855625),1047467,-66.24563115553335,135.1567949717077,,2022-01-09,28.119152069091797,9.752847867907349
153854,1.3522472381591797,-1855655.5387755102,1845531.149959904,1,0,26.833202,POINT (1845531.149959904 -1855655.5387755102),1047469,-66.24509846536706,135.15664415894113,,2022-01-09,28.185449600219727,9.668763265824621
153855,1.3044548034667969,-1855655.5387755102,1845560.6222935044,1,0,26.880995,POINT (1845560.6222935044 -1855655.5387755102),1047469,-66.24509846536706,135.15664415894113,,2022-01-09,28.185449600219727,20.783047292369258
155101,1.2201309204101562,-1855686.0775510203,1845531.149959904,1,0,26.965319,POINT (1845531.149959904 -1855686.0775510203),1047469,-66.24509846536706,135.15664415894113,,2022-01-09,28.185449600219727,28.45015492902306
155102,1.5055351257324219,-1855686.0775510203,1845560.6222935044,1,0,26.972328,POINT (1845560.6222935044 -1855686.0775510203),1047471,-66.24456617781978,135.15649389973558,,2022-01-09,28.477863311767578,29.03605019935725
155103,1.4139556884765625,-1855686.0775510203,1845590.0946271052,1,0,27.063908,POINT (1845590.0946271052 -1855686.0775510203),1047471,-66.24456617781978,135.15649389973558,,2022-01-09,28.477863311767578,11.216225642703153
156350,1.3217487335205078,-1855716.6163265307,1845590.0946271052,1,0,27.156115,POINT (1845590.0946271052 -1855716.6163265307),1047471,-66.24456617781978,135.15649389973558,,2022-01-09,28.477863311767578,19.78757877352031
156351,1.5857658386230469,-1855716.6163265307,1845619.5669607057,1,0,27.217133,POINT (1845619.5669607057 -1855716.6163265307),1047473,-66.2440346057001,135.15634468336063,,2022-01-09,28.802898406982422,23.79619549179746
156352,1.3105354309082031,-1855716.6163265307,1845649.0392943064,1,0,27.492363,POINT (1845649.0392943064 -1855716.6163265307),1047473,-66.2440346057001,135.15634468336063,,2022-01-09,28.802898406982422,23.147589120206522
157598,1.3083248138427734,-1855747.1551020409,1845619.5669607057,1,0,27.494574,POINT (1845619.5669607057 -1855747.1551020409),1047473,-66.2440346057001,135.15634468336063,,2022-01-09,28.802898406982422,19.5777641149703
157599,1.2255229949951172,-1855747.1551020409,1845649.0392943064,1,0,27.577375,POINT (1845649.0392943064 -1855747.1551020409),1047473,-66.2440346057001,135.15634468336063,,2022-01-09,28.802898406982422,18.784057334225757
157600,1.5791873931884766,-1855747.1551020409,1845678.511627907,1,0,27.566,POINT (1845678.511627907 -1855747.1551020409),1047475,-66.24350245728405,135.15619431715714,,2022-01-09,29.145187377929688,25.88432057795456
158847,1.3351325988769531,-1855777.693877551,1845678.511627907,1,0,27.810055,POINT (1845678.511627907 -1855777.693877551),1047475,-66.24350245728405,135.15619431715714,,2022-01-09,29.145187377929688,6.144763227097819
158848,1.1757431030273438,-1855777.693877551,1845707.9839615077,1,0,27.969444,POINT (1845707.9839615077 -1855777.693877551),1047475,-66.24350245728405,135.15619431715714,,2022-01-09,29.145187377929688,26.2530927272729
160095,1.1569976806640625,-1855808.2326530612,1845707.9839615077,1,0,28.19284,POINT (1845707.9839615077 -1855808.2326530612),1047477,-66.24297001881808,135.1560443425591,,2022-01-09,29.349838256835938,21.739550679273915
160096,1.1345596313476562,-1855808.2326530612,1845737.4562951084,1,0,28.215279,POINT (1845737.4562951084 -1855808.2326530612),1047477,-66.24297001881808,135.1560443425591,,2022-01-09,29.349838256835938,8.253336671973937
161343,1.1676883697509766,-1855838.7714285713,1845737.4562951084,1,0,28.18215,POINT (1845737.4562951084 -1855838.7714285713),1047477,-66.24297001881808,135.1560443425591,,2022-01-09,29.349838256835938,29.148886656508044
161344,1.3865108489990234,-1855838.7714285713,1845766.928628709,1,0,28.107,POINT (1845766.928628709 -1855838.7714285713),1047479,-66.24243741247655,135.15589524850944,,2022-01-09,29.493511199951172,14.094516406511088
161345,1.3308906555175781,-1855838.7714285713,1845796.4009623097,1,0,28.16262,POINT (1845796.4009623097 -1855838.7714285713),1047479,-66.24243741247655,135.15589524850944,,2022-01-09,29.493511199951172,21.82471407599655
162591,1.5395278930664062,-1855869.3102040817,1845766.928628709,1,0,27.953983,POINT (1845766.928628709 -1855869.3102040817),1047479,-66.24243741247655,135.15589524850944,,2022-01-09,29.493511199951172,22.93894439948126
162592,1.577840805053711,-1855869.3102040817,1845796.4009623097,1,0,27.91567,POINT (1845796.4009623097 -1855869.3102040817),1047479,-66.24243741247655,135.15589524850944,,2022-01-09,29.493511199951172,28.352388293194714
162593,1.4068889617919922,-1855869.3102040817,1845825.8732959102,1,0,28.20345,POINT (1845825.8732959102 -1855869.3102040817),1047481,-66.24190443215511,135.15574514116415,,2022-01-09,29.61033821105957,17.400528618553825
163840,1.3468036651611328,-1855899.8489795919,1845825.8732959102,1,0,28.263535,POINT (1845825.8732959102 -1855899.8489795919),1047481,-66.24190443215511,135.15574514116415,,2022-01-09,29.61033821105957,13.284827158734272
163841,1.4302654266357422,-1855899.8489795919,1845855.345629511,1,0,28.28754,POINT (1845855.345629511 -1855899.8489795919),1047483,-66.24137112221091,135.15560646810744,,2022-01-09,29.717805862426758,29.89084626166549
163842,1.3676376342773438,-1855899.8489795919,1845884.8179631114,1,0,28.350168,POINT (1845884.8179631114 -1855899.8489795919),1047483,-66.24137112221091,135.15560646810744,,2022-01-09,29.717805862426758,28.47863304434377
165088,1.5468864440917969,-1855930.387755102,1845855.345629511,1,0,28.17092,POINT (1845855.345629511 -1855930.387755102),1047483,-66.24137112221091,135.15560646810744,,2022-01-09,29.717805862426758,17.00684081307961
165089,1.5079059600830078,-1855930.387755102,1845884.8179631114,1,0,28.2099,POINT (1845884.8179631114 -1855930.387755102),1047483,-66.24137112221091,135.15560646810744,,2022-01-09,29.717805862426758,14.380628785880585
166337,1.4418773651123047,-1855960.9265306122,1845914.2902967122,1,0,28.131147,POINT (1845914.2902967122 -1855960.9265306122),1047485,-66.24083853295713,135.15545538717038,,2022-01-09,29.57302474975586,5.035892212031992
166338,1.4137859344482422,-1855960.9265306122,1845943.7626303127,1,0,28.159239,POINT (1845943.7626303127 -1855960.9265306122),1047485,-66.24083853295713,135.15545538717038,,2022-01-09,29.57302474975586,24.926272633808082
167584,1.4903678894042969,-1855991.4653061223,1845914.2902967122,1,0,28.082657,POINT (1845914.2902967122 -1855991.4653061223),1047485,-66.24083853295713,135.15545538717038,,2022-01-09,29.57302474975586,28.920316241090102
167585,1.2158260345458984,-1855991.4653061223,1845943.7626303127,1,0,28.219826,POINT (1845943.7626303127 -1855991.4653061223),1047487,-66.24030569794573,135.15530527138756,,2022-01-09,29.435651779174805,24.45978613528033
167586,1.303335189819336,-1855991.4653061223,1845973.2349639134,1,0,28.132317,POINT (1845973.2349639134 -1855991.4653061223),1047487,-66.24030569794573,135.15530527138756,,2022-01-09,29.435651779174805,11.664501682607403
168833,1.3665924072265625,-1856022.0040816327,1845973.2349639134,1,0,28.06906,POINT (1845973.2349639134 -1856022.0040816327),1047487,-66.24030569794573,135.15530527138756,,2022-01-09,29.435651779174805,22.226354181316157
168834,1.1954593658447266,-1856022.0040816327,1846002.7072975142,1,0,28.030457,POINT (1846002.7072975142 -1856022.0040816327),1047489,-66.23977336933537,135.155158165737,,2022-01-09,29.225915908813477,20.106663382423783
168835,1.3338737487792969,-1856022.0040816327,1846032.1796311147,1,0,27.892042,POINT (1846032.1796311147 -1856022.0040816327),1047489,-66.23977336933537,135.155158165737,,2022-01-09,29.225915908813477,25.084451795472962
170081,1.3190975189208984,-1856052.5428571429,1846002.7072975142,1,0,27.906818,POINT (1846002.7072975142 -1856052.5428571429),1047489,-66.23977336933537,135.155158165737,,2022-01-09,29.225915908813477,17.48496113134537
170082,1.3878612518310547,-1856052.5428571429,1846032.1796311147,1,0,27.838055,POINT (1846032.1796311147 -1856052.5428571429),1047489,-66.23977336933537,135.155158165737,,2022-01-09,29.225915908813477,23.036398921488654
170083,1.2274417877197266,-1856052.5428571429,1846061.6519647154,1,0,27.767782,POINT (1846061.6519647154 -1856052.5428571429),1047491,-66.23924094845488,135.15501022543864,,2022-01-09,28.995223999023438,24.347681091757153
171329,1.3183212280273438,-1856083.081632653,1846032.1796311147,1,0,27.676903,POINT (1846032.1796311147 -1856083.081632653),1047491,-66.23924094845488,135.15501022543864,,2022-01-09,28.995223999023438,29.429716437879147
171330,1.5324077606201172,-1856083.081632653,1846061.6519647154,1,0,27.462816,POINT (1846061.6519647154 -1856083.081632653),1047491,-66.23924094845488,135.15501022543864,,2022-01-09,28.995223999023438,6.241019763783259
172578,1.308004379272461,-1856113.6204081632,1846091.124298316,1,0,27.416296,POINT (1846091.124298316 -1856113.6204081632),1047493,-66.23871009199246,135.15484920925113,,2022-01-09,28.724300384521484,17.458935607282932
172579,1.2754135131835938,-1856113.6204081632,1846120.5966319167,1,0,27.448887,POINT (1846120.5966319167 -1856113.6204081632),1047493,-66.23871009199246,135.15484920925113,,2022-01-09,28.724300384521484,12.048398633121849
173827,1.3047504425048828,-1856144.1591836736,1846150.0689655172,1,0,27.19746,POINT (1846150.0689655172 -1856144.1591836736),1047495,-66.23817631184494,135.15470731617168,,2022-01-09,28.50221061706543,10.224138754015085
173828,1.3135089874267578,-1856144.1591836736,1846179.541299118,1,0,27.188702,POINT (1846179.541299118 -1856144.1591836736),1047495,-66.23817631184494,135.15470731617168,,2022-01-09,28.50221061706543,25.2016410556395
175074,1.4687023162841797,-1856174.6979591837,1846150.0689655172,1,0,27.033508,POINT (1846150.0689655172 -1856174.6979591837),1047495,-66.23817631184494,135.15470731617168,,2022-01-09,28.50221061706543,22.80709429404473
175075,1.235076904296875,-1856174.6979591837,1846179.541299118,1,0,27.064533,POINT (1846179.541299118 -1856174.6979591837),1047497,-66.23764239158365,135.15455614666612,,2022-01-09,28.299610137939453,28.649444059785438
175076,1.1973381042480469,-1856174.6979591837,1846209.0136327185,1,0,27.102272,POINT (1846209.0136327185 -1856174.6979591837),1047497,-66.23764239158365,135.15455614666612,,2022-01-09,28.299610137939453,16.91132762169073
176322,1.3867416381835938,-1856205.2367346939,1846179.541299118,1,0,26.912868,POINT (1846179.541299118 -1856205.2367346939),1047497,-66.23764239158365,135.15455614666612,,2022-01-09,28.299610137939453,27.931067187503434
176323,1.4201812744140625,-1856205.2367346939,1846209.0136327185,1,0,26.879429,POINT (1846209.0136327185 -1856205.2367346939),1047497,-66.23764239158365,135.15455614666612,,2022-01-09,28.299610137939453,15.663552318239178
176324,1.1436538696289062,-1856205.2367346939,1846238.4859663192,1,0,26.91005,POINT (1846238.4859663192 -1856205.2367346939),1047499,-66.23711054053359,135.15440879999198,,2022-01-09,28.05370330810547,26.31993780404476
176325,1.2351627349853516,-1856205.2367346939,1846267.95829992,1,0,26.81854,POINT (1846267.95829992 -1856205.2367346939),1047499,-66.23711054053359,135.15440879999198,,2022-01-09,28.05370330810547,29.100118137502154
177571,1.5091190338134766,-1856235.775510204,1846238.4859663192,1,0,26.544584,POINT (1846238.4859663192 -1856235.775510204),1047499,-66.23711054053359,135.15440879999198,,2022-01-09,28.05370330810547,14.087305057276419
177572,1.548675537109375,-1856235.775510204,1846267.95829992,1,0,26.505028,POINT (1846267.95829992 -1856235.775510204),1047499,-66.23711054053359,135.15440879999198,,2022-01-09,28.05370330810547,18.77577996740916
178819,1.3423805236816406,-1856266.3142857142,1846267.95829992,1,0,26.528534,POINT (1846267.95829992 -1856266.3142857142),1047501,-66.23657958874338,135.1542600988537,,2022-01-09,27.870914459228516,29.880386516416756
178820,1.4193687438964844,-1856266.3142857142,1846297.4306335205,1,0,26.451546,POINT (1846297.4306335205 -1856266.3142857142),1047501,-66.23657958874338,135.1542600988537,,2022-01-09,27.870914459228516,0.42941099720443926
178821,1.3768653869628906,-1856266.3142857142,1846326.9029671212,1,0,26.49405,POINT (1846326.9029671212 -1856266.3142857142),1047501,-66.23657958874338,135.1542600988537,,2022-01-09,27.870914459228516,29.06489609428915
180068,1.3468208312988281,-1856296.8530612246,1846326.9029671212,1,0,26.489243,POINT (1846326.9029671212 -1856296.8530612246),1047503,-66.23604957614052,135.154053598429,,2022-01-09,27.836063385009766,20.709333312310395
180069,1.2687721252441406,-1856296.8530612246,1846356.3753007217,1,0,26.567291,POINT (1846356.3753007217 -1856296.8530612246),1047503,-66.23604957614052,135.154053598429,,2022-01-09,27.836063385009766,10.988807359866586
181316,1.3916091918945312,-1856327.3918367347,1846356.3753007217,1,0,26.444454,POINT (1846356.3753007217 -1856327.3918367347),1047503,-66.23604957614052,135.154053598429,,2022-01-09,27.836063385009766,26.776269587722553
181317,1.1437301635742188,-1856327.3918367347,1846385.8476343225,1,0,26.691864,POINT (1846385.8476343225 -1856327.3918367347),1047505,-66.23551730144854,135.15390300469005,,2022-01-09,27.835594177246094,15.372734121449378
181318,1.0646648406982422,-1856327.3918367347,1846415.319967923,1,0,26.77093,POINT (1846415.319967923 -1856327.3918367347),1047505,-66.23551730144854,135.15390300469005,,2022-01-09,27.835594177246094,24.674374139074523
182564,1.3658161163330078,-1856357.9306122449,1846385.8476343225,1,0,26.469778,POINT (1846385.8476343225 -1856357.9306122449),1047505,-66.23551730144854,135.15390300469005,,2022-01-09,27.835594177246094,19.576477345302294
182565,1.2736358642578125,-1856357.9306122449,1846415.319967923,1,0,26.561958,POINT (1846415.319967923 -1856357.9306122449),1047505,-66.23551730144854,135.15390300469005,,2022-01-09,27.835594177246094,27.49076663240568
182566,1.328390121459961,-1856357.9306122449,1846444.7923015237,1,0,26.536983,POINT (1846444.7923015237 -1856357.9306122449),1047507,-66.23498537451167,135.1537424079539,,2022-01-09,27.865373611450195,20.07072989090218
183812,1.3355140686035156,-1856388.469387755,1846415.319967923,1,0,26.52986,POINT (1846415.319967923 -1856388.469387755),1047507,-66.23498537451167,135.1537424079539,,2022-01-09,27.865373611450195,28.695803258679994
183813,1.1918601989746094,-1856388.469387755,1846444.7923015237,1,0,26.673513,POINT (1846444.7923015237 -1856388.469387755),1047507,-66.23498537451167,135.1537424079539,,2022-01-09,27.865373611450195,11.038971043008633
185061,1.1730899810791016,-1856419.0081632652,1846474.2646351242,1,0,26.939894,POINT (1846474.2646351242 -1856419.0081632652),1047509,-66.23445238195863,135.15360177437003,,2022-01-09,28.11298370361328,15.114658845340605
185062,1.120962142944336,-1856419.0081632652,1846503.736968725,1,0,26.992022,POINT (1846503.736968725 -1856419.0081632652),1047509,-66.23445238195863,135.15360177437003,,2022-01-09,28.11298370361328,14.936412417600193
186310,1.1344718933105469,-1856449.5469387756,1846533.2093023257,1,0,27.25563,POINT (1846533.2093023257 -1856449.5469387756),1047511,-66.23391992358165,135.15345323248744,,2022-01-09,28.39010238647461,5.540396846838901
186311,1.057504653930664,-1856449.5469387756,1846562.6816359262,1,0,27.332598,POINT (1846562.6816359262 -1856449.5469387756),1047511,-66.23391992358165,135.15345323248744,,2022-01-09,28.39010238647461,26.62645536621764
187557,0.9200801849365234,-1856480.0857142857,1846533.2093023257,1,0,27.470022,POINT (1846533.2093023257 -1856480.0857142857),1047511,-66.23391992358165,135.15345323248744,,2022-01-09,28.39010238647461,26.236263834337876
187558,0.9380149841308594,-1856480.0857142857,1846562.6816359262,1,0,27.701368,POINT (1846562.6816359262 -1856480.0857142857),1047513,-66.23338791178865,135.15330411230278,,2022-01-09,28.63938331604004,24.20525913476646
187559,1.1029205322265625,-1856480.0857142857,1846592.153969527,1,0,27.536463,POINT (1846592.153969527 -1856480.0857142857),1047513,-66.23338791178865,135.15330411230278,,2022-01-09,28.63938331604004,14.544403338916942
188622,-211.2456512451172,-1856510.6244897959,1841169.2445870088,1,0,275.89423,POINT (1841169.2445870088 -1856510.6244897959),1110693,-66.26671063804582,135.23780858907523,,2022-01-09,64.64857482910156,28.25184435551853
